species,country,year,variety,colour,processing_method,aroma,flavour,aftertaste,acidity,body,balance,uniformity,sweetness,moisture
Arabica,Brazil,2013,Yellow Bourbon,None,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,10.0,0.1
Arabica,United States,2013,Hawaiian Kona,Green,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,0.11
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,0.15
Arabica,Honduras,2016,,Green,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,0.1
Arabica,Taiwan,2014,Typica,Green,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,0.14
Arabica,El Salvador,2013,Bourbon,Green,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,0.0
Arabica,China,2013,Other,Green,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,0.17
Arabica,Taiwan,2013,Typica,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,0.1
Arabica,Mexico,2012,Caturra,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,0.12
Arabica,Burundi,2016,,Green,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,0.12
Arabica,Tanzania,2015,Bourbon,Green,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,0.13
Arabica,Tanzania,2014,Other,Bluish-Green,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,0.12
Arabica,Taiwan,2013,Yellow Bourbon,Green,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,0.11
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,0.11
Arabica,United States,2012,Hawaiian Kona,Green,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,0.12
Arabica,Ethiopia,2010,,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,10.0,0.1
Arabica,Brazil,2017,Catuai,Green,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,0.11
Arabica,Honduras,2016,Caturra,Green,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,0.1
Arabica,Mexico,2016,Caturra,Green,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,0.1
Arabica,Myanmar,2015,Other,Green,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,0.11
Arabica,Myanmar,2014,Catuai,Green,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,0.0
Arabica,Nicaragua,2015,Caturra,Green,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,0.11
Arabica,United States,2014,Hawaiian Kona,Green,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,0.12
Arabica,Colombia,2012,Typica,Green,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,0.1
Arabica,Taiwan,2013,Typica,Green,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,0.11
Arabica,Guatemala,2012,Caturra,Green,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,0.11
Arabica,Mexico,2012,Caturra,None,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,0.11
Arabica,Vietnam,2017,Catimor,,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,0.0
Arabica,Nicaragua,2015,Caturra,,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,0.11
Arabica,Honduras,2015,Catuai,Green,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,0.11
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,0.14
Arabica,Mexico,2012,Bourbon,Green,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,0.12
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,0.11
Arabica,United States,,,,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,0.05
Arabica,Brazil,2017,Bourbon,Green,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,0.11
Arabica,Taiwan,2014,Typica,Green,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,0.07
Arabica,Nicaragua,2013,,Green,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,0.1
Arabica,Taiwan,2013,Typica,Green,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,0.11
Arabica,Taiwan,2013,Typica,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,0.11
Arabica,Taiwan,2013,Typica,Green,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,0.15
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,0.14
Arabica,Nicaragua,2017,Caturra,Green,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,0.1
Arabica,Myanmar,2015,Other,Green,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,0.0
Arabica,Mexico,2014,Typica,Green,Washed / Wet,7.58,7.75,7.42,7.5,7.5,7.5,8.67,10.0,0.0
Arabica,Taiwan,2013,Typica,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.0,10.0,10.0,0.11
Arabica,Thailand,2012,,Green,Washed / Wet,7.33,6.67,7.08,7.42,7.42,7.08,10.0,10.0,0.0
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.25,7.25,7.08,7.17,7.33,7.33,9.33,10.0,0.12
Arabica,Mexico,2012,Other,Green,Washed / Wet,7.08,7.33,7.0,7.33,7.08,7.0,10.0,10.0,0.11
Arabica,Ethiopia,2010,,,,7.42,7.42,7.5,7.92,7.75,7.58,8.67,8.67,0.05
Arabica,Colombia,2015,,Green,Washed / Wet,7.83,7.67,7.58,7.75,7.83,7.17,6.67,10.0,0.0
Arabica,United States,2014,Hawaiian Kona,Green,Natural / Dry,7.5,7.0,7.0,6.92,7.33,7.17,10.0,10.0,0.11
Arabica,Mexico,2013,Bourbon,Green,Washed / Wet,7.33,7.08,7.08,7.33,7.42,7.17,9.33,10.0,0.12
Arabica,Mexico,2012,Other,Green,Washed / Wet,7.17,7.17,6.92,7.25,7.33,7.08,10.0,10.0,0.12
Arabica,Mexico,2012,Bourbon,,Washed / Wet,7.5,7.17,7.0,7.17,7.25,7.08,10.0,10.0,0.0
Arabica,Mexico,2012,Catuai,Green,Washed / Wet,7.17,7.08,7.08,7.08,7.5,7.33,9.33,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Natural / Dry,7.33,7.25,7.0,7.42,7.17,7.17,9.33,10.0,0.12
Arabica,Mexico,2012,Mundo Novo,Green,Washed / Wet,7.17,7.33,7.08,7.58,7.33,7.08,10.0,10.0,0.11
Arabica,United States,,,,,7.5,7.42,7.58,7.42,7.5,7.58,8.67,10.0,0.05
Arabica,Kenya,2017,SL34,,Washed / Wet,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,0.11
Arabica,Guatemala,2017,Bourbon,Green,Washed / Wet,7.33,7.25,6.92,7.33,7.25,7.33,9.33,10.0,0.1
Arabica,Nicaragua,2014,Caturra,Green,Washed / Wet,6.83,7.17,7.17,6.92,7.5,7.08,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.17,7.08,7.0,7.25,7.5,7.0,10.0,10.0,0.12
Arabica,United States,2012,Hawaiian Kona,Blue-Green,Natural / Dry,7.58,7.08,6.83,7.17,7.5,7.17,9.33,10.0,0.12
Arabica,Guatemala,2016,Bourbon,Green,Washed / Wet,7.5,7.42,7.25,7.58,7.33,7.42,9.33,9.33,0.1
Arabica,Taiwan,2014,Typica,,Natural / Dry,7.75,7.33,7.17,7.33,7.67,7.83,9.33,8.67,0.0
Arabica,Taiwan,2013,Typica,Blue-Green,Washed / Wet,7.08,7.08,7.25,7.0,7.17,7.17,10.0,10.0,0.1
Arabica,Thailand,2013,,Green,Washed / Wet,7.25,7.08,6.92,7.5,7.08,6.92,10.0,10.0,0.12
Arabica,Peru,2013,,Green,Washed / Wet,7.0,7.08,7.0,7.25,7.5,7.42,9.33,10.0,0.12
Arabica,Costa Rica,2013,Catuai,Bluish-Green,Washed / Wet,7.58,7.5,7.67,7.75,7.67,7.58,8.0,10.0,0.1
Arabica,Mexico,2013,Typica,Green,Washed / Wet,7.58,7.08,7.0,7.0,7.5,6.92,10.0,10.0,0.12
Arabica,Mexico,2013,Bourbon,Green,Washed / Wet,7.58,7.08,6.92,7.58,7.5,6.92,10.0,10.0,0.13
Arabica,Mexico,2013,Bourbon,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.17,7.08,10.0,10.0,0.12
Arabica,Mexico,2012,Bourbon,None,Washed / Wet,7.25,7.17,7.17,7.08,7.17,7.0,10.0,10.0,0.14
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.33,7.25,7.0,7.08,7.08,7.0,10.0,10.0,0.1
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.58,7.33,7.5,7.33,7.0,7.33,9.33,9.33,0.0
Arabica,Mexico,2012,Typica,,Washed / Wet,7.25,6.83,6.92,7.08,7.25,7.08,10.0,10.0,0.12
Arabica,Guatemala,2016,Bourbon,Green,Washed / Wet,7.42,7.42,7.25,7.58,7.42,7.33,9.33,9.33,0.1
Arabica,El Salvador,2016,Bourbon,Bluish-Green,Washed / Wet,7.25,7.08,7.0,6.83,7.33,7.17,10.0,10.0,0.0
Arabica,Thailand,2013,,Blue-Green,Washed / Wet,6.92,7.17,6.83,7.42,7.17,7.08,10.0,10.0,0.12
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.5,7.0,6.83,7.08,7.08,7.17,10.0,10.0,0.11
Arabica,Mexico,2013,Typica,Green,Washed / Wet,7.42,7.25,6.83,7.58,7.17,6.58,10.0,10.0,0.12
Arabica,Mexico,2012,Caturra,None,Washed / Wet,7.33,7.17,7.0,6.75,7.08,7.0,10.0,10.0,0.13
Arabica,Mexico,2012,Mundo Novo,,Washed / Wet,6.92,7.17,7.17,7.17,7.08,7.08,10.0,10.0,0.0
Arabica,Thailand,,Peaberry,,,7.17,7.17,7.0,7.0,7.25,6.92,10.0,10.0,0.0
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.08,7.0,6.92,7.33,7.25,7.08,10.0,10.0,0.12
Arabica,Mexico,2012,Caturra,Green,Washed / Wet,7.25,6.92,6.92,7.33,7.25,7.0,10.0,10.0,0.13
Arabica,Colombia,2010,,,,7.25,7.17,7.0,6.75,7.17,7.33,10.0,10.0,0.1
Arabica,Guatemala,2009,,,,7.08,7.0,6.83,7.33,7.25,7.0,10.0,10.0,0.17
Arabica,Nicaragua,2015,Caturra,Green,Natural / Dry,6.92,6.92,7.0,7.42,7.25,7.0,10.0,10.0,0.12
Arabica,Taiwan,2014,Typica,,Natural / Dry,6.92,7.0,7.17,7.0,7.42,7.0,10.0,10.0,0.0
Arabica,Colombia,2013,Caturra,Green,Washed / Wet,7.83,7.5,7.42,7.42,7.67,7.5,10.0,10.0,0.0
Arabica,Mexico,2012,Caturra,Green,Washed / Wet,7.25,7.08,6.92,7.25,7.58,7.08,9.33,10.0,0.12
Arabica,Mexico,2012,Typica,Bluish-Green,Washed / Wet,7.25,7.33,7.0,7.25,7.17,7.17,9.33,10.0,0.12
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.08,7.33,7.25,7.58,7.33,7.42,9.33,9.33,0.1
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.25,7.33,6.83,7.0,7.0,7.17,10.0,10.0,0.1
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.0,6.83,6.83,7.42,7.33,7.17,10.0,10.0,0.13
Arabica,Cote dIvoire,2016,,Bluish-Green,Washed / Wet,7.42,7.25,6.83,7.0,7.33,7.08,9.33,10.0,0.13
Arabica,Colombia,2013,Caturra,Green,Washed / Wet,7.42,7.25,6.75,7.25,7.42,7.25,9.33,10.0,0.0
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.0,7.0,6.83,7.33,7.42,6.92,10.0,10.0,0.14
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.42,7.17,7.08,7.17,7.08,7.08,9.33,10.0,0.14
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.17,6.5,6.33,7.25,7.58,7.33,10.0,10.0,0.11
Arabica,Taiwan,2014,Typica,Blue-Green,Washed / Wet,7.08,6.83,6.83,7.25,7.42,7.08,10.0,10.0,0.11
Arabica,Mexico,2012,Bourbon,Green,Washed / Wet,7.0,7.0,6.92,7.17,7.17,7.08,10.0,10.0,0.13
Arabica,Guatemala,2017,Bourbon,Green,Washed / Wet,7.33,7.42,7.33,7.42,7.5,7.42,8.67,9.33,0.1
Arabica,Honduras,2017,Catuai,Green,Washed / Wet,7.58,7.0,6.75,6.92,7.0,6.92,10.0,10.0,0.11
Arabica,Guatemala,2016,Bourbon,Green,Washed / Wet,7.08,7.0,6.92,7.42,7.0,6.92,10.0,10.0,0.11
Arabica,Guatemala,2015,Catuai,Green,Washed / Wet,7.25,7.17,6.75,7.25,7.0,6.92,10.0,10.0,0.11
Arabica,Costa Rica,2012,Catuai,None,Washed / Wet,7.17,7.42,7.5,8.0,7.25,7.83,10.0,6.67,0.1
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.25,7.08,6.92,7.08,7.17,7.17,9.33,10.0,0.14
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.17,6.92,6.92,7.08,7.17,7.0,10.0,10.0,0.14
Arabica,Mexico,,Typica,,,6.75,6.75,6.83,7.25,7.58,7.08,10.0,10.0,0.01
Arabica,Guatemala,2017,Bourbon,Green,Washed / Wet,7.58,7.67,7.42,7.42,7.67,7.67,8.67,8.67,0.1
Arabica,United States,2013,Other,Green,Washed / Wet,7.42,7.08,6.75,7.33,7.33,6.92,10.0,10.0,0.13
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.33,7.0,6.92,7.25,7.33,7.08,9.33,10.0,0.16
Arabica,Mexico,2012,Mundo Novo,Green,Washed / Wet,7.25,7.08,6.75,7.33,7.42,7.0,9.33,10.0,0.11
Arabica,Mexico,2012,Typica,Bluish-Green,Washed / Wet,7.17,7.25,7.25,7.17,7.25,7.08,9.33,10.0,0.1
Arabica,,,,,,6.75,6.75,6.42,6.83,7.58,7.5,10.0,10.0,0.1
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.33,7.17,6.58,7.42,7.08,6.83,10.0,10.0,0.12
Arabica,Honduras,2014,Pacas,Green,Washed / Wet,7.0,7.0,7.0,7.0,7.0,7.0,10.0,10.0,0.11
Arabica,Peru,2012,Typica,,Washed / Wet,7.67,7.17,7.08,7.25,8.0,7.5,8.67,9.33,0.0
Arabica,Mexico,2012,Mundo Novo,None,Natural / Dry,6.75,7.08,6.67,7.25,7.17,7.08,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,Green,Semi-washed / Semi-pulped,7.5,7.17,6.92,7.5,7.25,7.0,8.67,10.0,0.14
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.17,6.83,6.83,7.25,7.17,6.92,10.0,10.0,0.14
Arabica,Mexico,2013,Typica,Green,Washed / Wet,7.33,7.0,6.75,7.08,7.17,7.25,9.33,10.0,0.12
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.5,7.0,6.92,7.08,6.92,6.75,10.0,10.0,0.16
Arabica,Nicaragua,2016,Caturra,Green,Other,7.17,7.0,6.92,7.0,7.0,7.0,10.0,10.0,0.1
Arabica,United States,2013,,Green,Natural / Dry,7.5,6.92,6.92,7.25,7.58,7.42,9.33,9.33,0.12
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.33,7.08,6.33,7.25,7.0,7.0,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.25,6.83,6.83,7.0,7.17,7.0,10.0,10.0,0.14
Arabica,Mexico,2012,Typica,None,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.25,7.08,7.0,8.67,10.0,0.14
Arabica,Mexico,2012,Bourbon,,Washed / Wet,7.67,7.17,6.83,7.33,7.58,7.17,9.33,8.67,0.12
Arabica,China,2013,Typica,Green,Washed / Wet,7.0,6.92,6.83,7.17,7.17,7.17,10.0,9.33,0.0
Arabica,Mexico,2012,Caturra,None,Washed / Wet,6.92,6.92,6.67,7.25,7.17,6.92,10.0,10.0,0.13
Arabica,Nicaragua,2016,,Green,,7.08,7.0,6.75,6.83,7.08,6.92,10.0,10.0,0.1
Arabica,Nicaragua,2014,,Green,Natural / Dry,6.83,7.08,6.92,6.75,7.25,7.08,10.0,10.0,0.11
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.33,7.17,6.92,7.58,7.25,7.17,8.67,10.0,0.12
Arabica,Taiwan,2013,Typica,Green,Washed / Wet,6.83,6.75,7.17,7.25,7.0,6.92,10.0,10.0,0.1
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.0,7.0,6.75,7.33,6.92,6.92,10.0,10.0,0.13
Arabica,Mexico,2012,Typica,,Washed / Wet,7.92,7.58,7.58,7.92,7.92,7.5,8.0,10.0,0.1
Arabica,United States,,,,,7.92,6.83,7.08,7.42,6.75,7.33,8.67,10.0,0.0
Arabica,Mexico,2014,Bourbon,Green,Washed / Wet,7.25,6.75,6.92,6.92,7.25,7.58,9.33,10.0,0.0
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.08,6.83,6.83,7.0,7.0,6.92,10.0,10.0,0.12
Arabica,Mexico,2012,Caturra,Green,Washed / Wet,7.25,7.17,7.0,6.83,7.58,7.08,8.67,10.0,0.13
Arabica,Brazil,2014,Catuai,Green,Natural / Dry,6.83,7.0,6.92,7.08,6.92,6.83,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.58,7.17,7.0,7.17,7.33,7.0,8.0,10.0,0.14
Arabica,United States,2014,Hawaiian Kona,Bluish-Green,Natural / Dry,7.5,7.75,7.58,7.83,7.92,7.92,7.33,8.67,0.1
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.17,6.5,6.67,7.0,7.17,7.17,10.0,10.0,0.1
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.17,7.17,6.5,7.17,7.0,6.83,10.0,10.0,0.11
Arabica,Mexico,2012,Typica,Green,Natural / Dry,7.25,7.25,7.0,7.5,7.33,7.42,8.0,10.0,0.13
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.17,6.08,6.17,7.25,7.33,7.33,10.0,10.0,0.11
Arabica,United States,2014,Hawaiian Kona,Green,Natural / Dry,7.5,7.5,7.33,7.58,7.5,7.42,8.67,8.67,0.11
Arabica,United States,2012,Hawaiian Kona,Green,Natural / Dry,7.42,7.33,7.33,7.5,7.67,7.75,8.0,9.33,0.11
Arabica,Indonesia,2016,Java,,Washed / Wet,6.92,6.83,6.92,6.92,6.92,6.83,10.0,10.0,0.13
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.08,6.83,6.67,7.25,7.25,6.92,10.0,10.0,0.11
Arabica,Taiwan,2016,Yellow Bourbon,Green,Washed / Wet,7.5,7.08,7.33,7.17,7.5,7.5,6.67,10.0,0.0
Arabica,Honduras,2014,Pacas,Green,Natural / Dry,6.83,7.0,6.67,7.0,7.0,6.83,10.0,10.0,0.11
Arabica,United States,2014,Hawaiian Kona,Green,Natural / Dry,7.58,7.33,7.5,7.42,7.5,7.33,8.0,9.33,0.12
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.42,7.25,6.83,7.33,7.0,6.92,9.33,9.33,0.1
Arabica,China,2013,Typica,Green,Washed / Wet,7.33,7.17,6.92,7.08,7.33,7.0,9.33,9.33,0.1
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.0,6.83,6.83,7.17,6.67,6.83,10.0,10.0,0.11
Arabica,Mexico,2012,Other,Green,Washed / Wet,7.25,7.33,7.0,7.0,7.25,7.08,10.0,8.0,0.12
Arabica,Colombia,,,Green,,7.42,7.17,7.0,7.17,7.67,7.17,8.67,9.33,0.1
Arabica,Costa Rica,2014,Caturra,Green,Washed / Wet,7.5,7.25,7.42,7.0,7.08,6.83,8.67,10.0,0.12
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.42,7.25,7.0,7.0,7.25,7.08,8.0,10.0,0.11
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.17,6.17,6.17,7.08,7.33,6.83,10.0,10.0,0.11
Arabica,Nicaragua,2016,,Bluish-Green,,7.42,7.0,7.0,7.17,7.08,7.0,9.33,10.0,0.1
Arabica,Brazil,2014,,,Washed / Wet,7.0,6.75,6.67,6.83,7.08,6.83,10.0,10.0,0.11
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.0,6.83,6.67,7.17,6.83,6.83,10.0,10.0,0.11
Arabica,Taiwan,2012,Typica,Bluish-Green,Washed / Wet,7.17,6.75,6.58,7.33,7.33,7.17,9.33,10.0,0.11
Arabica,United States,2013,,Green,Natural / Dry,7.58,7.67,7.58,7.67,7.42,7.42,9.33,6.0,0.12
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.17,6.75,6.58,6.75,6.83,6.75,10.0,10.0,0.13
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,7.08,6.92,6.33,7.0,6.92,7.0,10.0,10.0,0.11
Arabica,Brazil,2017,Bourbon,Green,Natural / Dry,7.5,7.33,7.42,7.58,7.58,6.92,8.0,10.0,0.0
Arabica,Guatemala,2014,Other,Green,Washed / Wet,7.33,7.0,6.83,7.17,7.17,7.17,9.33,9.33,0.1
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.33,7.0,6.67,7.0,6.92,6.92,9.33,10.0,0.15
Arabica,Haiti,2013,Typica,,Washed / Wet,6.83,6.83,6.83,6.75,6.92,6.92,9.33,10.0,0.1
Arabica,United States,2013,,Green,Natural / Dry,7.08,6.92,6.83,6.67,7.58,7.42,8.67,10.0,0.12
Arabica,Mexico,2012,Other,Green,Washed / Wet,7.08,7.0,7.0,7.25,7.33,7.25,8.67,10.0,0.12
Arabica,Peru,2014,Caturra,Green,Washed / Wet,7.42,7.75,7.42,7.67,7.92,7.83,8.67,9.33,0.0
Arabica,India,2016,,Green,Natural / Dry,7.67,7.33,7.17,6.67,7.17,7.42,9.33,6.67,0.0
Arabica,Mexico,,Typica,,,6.67,6.33,6.42,6.83,7.0,6.92,10.0,10.0,0.0
Arabica,Guatemala,2012,Bourbon,None,Washed / Wet,6.42,6.5,6.5,7.33,6.33,6.92,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.17,6.58,6.58,7.0,7.25,6.58,9.33,10.0,0.13
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.5,7.0,6.83,7.5,7.17,7.33,8.67,8.67,0.11
Arabica,Guatemala,2011,Bourbon,,Washed / Wet,6.17,6.5,6.5,7.17,7.0,6.83,10.0,10.0,0.11
Arabica,United States,2014,Hawaiian Kona,Green,Natural / Dry,7.25,7.08,6.83,7.17,7.33,6.83,8.67,9.33,0.0
Arabica,United States,2013,,Bluish-Green,Natural / Dry,7.5,7.33,7.33,7.58,7.67,7.25,8.0,8.0,0.0
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.42,7.0,6.83,7.08,6.92,6.83,7.33,10.0,0.16
Arabica,Indonesia,2011,Other,None,Natural / Dry,7.33,7.0,6.5,6.08,7.58,6.33,9.33,9.33,0.12
Arabica,Mexico,2012,Bourbon,Green,Washed / Wet,7.08,6.83,6.83,7.17,7.17,7.08,10.0,10.0,0.12
Arabica,Honduras,2014,Pacas,Green,Natural / Dry,6.83,6.83,6.67,6.83,7.0,6.83,9.33,10.0,0.11
Arabica,Philippines,2012,,Green,Washed / Wet,6.83,6.5,6.5,6.92,6.75,7.0,9.33,9.33,0.12
Arabica,Brazil,2017,,Green,Natural / Dry,7.17,7.0,6.83,7.5,7.17,7.0,8.0,10.0,0.11
Arabica,Guatemala,2012,Bourbon,Green,Washed / Wet,7.92,7.58,7.17,7.58,7.33,7.17,8.0,8.0,0.11
Arabica,Guatemala,2012,Bourbon,,Washed / Wet,6.67,6.5,6.33,7.0,7.17,6.75,8.67,10.0,0.12
Arabica,Mexico,2012,Pacamara,Green,Washed / Wet,7.5,7.25,6.92,7.0,7.17,6.83,8.0,10.0,0.11
Arabica,Mexico,2012,Mundo Novo,Green,Washed / Wet,7.17,6.92,6.67,6.83,7.25,7.75,10.0,10.0,0.11
Arabica,Mexico,2012,Other,,Washed / Wet,7.25,6.83,6.67,7.08,7.17,6.83,10.0,10.0,0.12
Arabica,Mexico,2012,Typica,Bluish-Green,Washed / Wet,7.17,7.17,6.83,7.17,7.42,6.67,8.67,10.0,0.13
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.0,6.92,6.75,6.92,7.17,6.83,10.0,10.0,0.14
Arabica,Mexico,2012,Typica,None,Washed / Wet,7.08,6.75,6.58,7.0,7.0,6.75,8.67,10.0,0.17
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.33,6.75,6.67,7.25,7.5,7.0,10.0,10.0,0.12
Arabica,Guatemala,2012,Bourbon,,Washed / Wet,6.75,6.5,6.17,7.0,7.25,6.75,8.0,10.0,0.11
Arabica,Guatemala,2012,Bourbon,,Washed / Wet,6.75,6.67,6.17,7.17,7.0,6.58,8.0,10.0,0.11
Arabica,Mexico,2013,Typica,Green,Washed / Wet,7.08,7.0,6.83,7.5,7.33,6.83,8.0,10.0,0.12
Arabica,United States,2014,Hawaiian Kona,Blue-Green,Natural / Dry,7.5,7.25,7.0,7.25,7.42,7.33,8.0,6.67,0.0
Arabica,Guatemala,2013,Bourbon,Green,Washed / Wet,6.5,6.33,6.5,7.5,7.33,6.83,8.67,8.67,0.11
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.0,6.58,6.67,6.83,7.08,6.83,10.0,10.0,0.14
Arabica,Mexico,2012,Typica,None,Washed / Wet,6.92,6.42,6.17,7.33,7.25,6.75,10.0,10.0,0.13
Arabica,Mexico,2012,Typica,Green,Washed / Wet,7.67,7.0,7.17,7.58,7.33,7.33,10.0,10.0,0.12
Arabica,United States,2012,Hawaiian Kona,,Natural / Dry,7.17,7.17,7.17,7.58,7.67,6.92,9.33,6.67,0.0
